username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rsreenivaas;2015-12-01 17:35;0;0;"Mudichoor area is back to its island state now !! #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671661361860972544";https://twitter.com/rsreenivaas/status/671661361860972544
rsreenivaas;2015-12-01 17:34;0;0;"National highway flooded near Guduvancherry!! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671661265631076353";https://twitter.com/rsreenivaas/status/671661265631076353
RaameshKeerthi;2015-12-01 17:34;1;0;"Urapakkam & Guduvancheri areas are completely washed out https://www. youtube.com/watch?v=daGr1t LLTPI&list=PLsV1f6tkd1F6cZ1-xpBhSmOJAEDXkXweT @ChennaiRains @chennaiweather #ChennaiFloods";Chennai, India;@ChennaiRains @chennaiweather;#ChennaiFloods;"671661228465369089";https://twitter.com/RaameshKeerthi/status/671661228465369089
DrRamSaran;2015-12-01 17:34;0;0;"No service by OLA.UBER.etc.only Govt buses running..PWD department is working..Corporation workers digging.... #chennairains #ChennaiFloods";Egmore Nungambakkam, India;;#chennairains #ChennaiFloods;"671661146915520512";https://twitter.com/DrRamSaran/status/671661146915520512
ramsun_mukesh;2015-12-01 17:34;0;0;" ! #chennairains #ChennaiFloods #chennaiweather";;;#chennairains #ChennaiFloods #chennaiweather;"671661098173521920";https://twitter.com/ramsun_mukesh/status/671661098173521920
SreedharanKs;2015-12-01 17:34;2;0;"Compound wall of Vandaloor Zoo broke and water from road flooded into zoo #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671661054867480576";https://twitter.com/SreedharanKs/status/671661054867480576
sijokjose;2015-12-01 17:33;0;0;"#ChennaiFloods This video shows how united we stand. #Salute to those guys! http:// fb.me/4Zb7jkxqc";;;#ChennaiFloods #Salute;"671660984528932864";https://twitter.com/sijokjose/status/671660984528932864
EquationGuy;2015-12-01 17:33;0;0;"SO much rain !! Everybodys stuck at office. Cars are being drowned. Massive traffuc jams ! #ChennaiFloods";;;#ChennaiFloods;"671660904363089921";https://twitter.com/EquationGuy/status/671660904363089921
sssvikas;2015-12-01 17:32;0;0;"#chennairains #chennaiweather #ChennaiFloods #Chennai https:// twitter.com/bbcweather/sta tus/671646697798418432 ";;;#chennairains #chennaiweather #ChennaiFloods #Chennai;"671660655833911296";https://twitter.com/sssvikas/status/671660655833911296
Justwatchreview;2015-12-01 17:32;0;1;"#chennairains #ChennaiFloods .. .";;;#chennairains #ChennaiFloods;"671660585042518016";https://twitter.com/Justwatchreview/status/671660585042518016
sandeep_prabhaa;2015-12-01 17:32;3;1;"@TimesNow Rahul gandhi , Modi and Aamir khan are important and not #chennairains #ChennaiFloods #ChennaiDrowning pic.twitter.com/rJO0ak0Ix2";;@TimesNow;#chennairains #ChennaiFloods #ChennaiDrowning;"671660562112118784";https://twitter.com/sandeep_prabhaa/status/671660562112118784
iSinghRohit;2015-12-01 17:31;3;0;". @SkymetWeather List of trains cancelled from Egmore #ChennaiFloods #chennairains https:// twitter.com/bjprasanth87/s tatus/671659888968364032 ";;@SkymetWeather;#ChennaiFloods #chennairains;"671660450925297664";https://twitter.com/iSinghRohit/status/671660450925297664
SreedharanKs;2015-12-01 17:31;0;0;"Next round of heavy rains started. No letup in rains for close to 12 hours now #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671660404762775552";https://twitter.com/SreedharanKs/status/671660404762775552
The_Ghatotkachh;2015-12-01 17:31;0;1;"Chennai: Garibon ka Venice. #ChennaiFloods";;;#ChennaiFloods;"671660367265710080";https://twitter.com/The_Ghatotkachh/status/671660367265710080
emceeaarjay;2015-12-01 17:31;22;7;". @SkymetWeather #chennairains Aerial view of Guduvancheri area. (Pic via @maheshkumarse ) #ChennaiFloods pic.twitter.com/ZZw0R27LMD";;@SkymetWeather @maheshkumarse;#chennairains #ChennaiFloods;"671660288324669440";https://twitter.com/emceeaarjay/status/671660288324669440
gr8ston;2015-12-01 17:30;1;0;"Emergency! People stranded! Any trains from chengalpet to tambaram! Need help! #chennaiRains #chennaifloods #chennai";;;#chennaiRains #chennaifloods #chennai;"671660206217166848";https://twitter.com/gr8ston/status/671660206217166848
surabhitripathy;2015-12-01 17:30;0;0;"My heart goes out to all the fellow Chennaities right now. Stay safe guys. #chennairains #chennaiweather #ChennaiFloods";Bhuj, India;;#chennairains #chennaiweather #ChennaiFloods;"671660204463816705";https://twitter.com/surabhitripathy/status/671660204463816705
amitb_1;2015-12-01 17:30;0;2;"Worse conditions.We all need God Krishna who can lift us above #ChennaiRains #ChennaiFloods #MahindraCity pic.twitter.com/9cUR2jYMBD";;;#ChennaiRains #ChennaiFloods #MahindraCity;"671660137887600640";https://twitter.com/amitb_1/status/671660137887600640
Sundh_ar;2015-12-01 17:29;0;0;"We are not begging for attention my dear neighboring states, we are asking for help #ChennaiFloods";;;#ChennaiFloods;"671659977430306818";https://twitter.com/Sundh_ar/status/671659977430306818
NanbanCreations;2015-12-01 17:29;0;0;"Heavy Rains in #Chennai ..... There may be chance of heavy rainfall in #Kerala #Takecare #GodBless #chennaifloods #chennairains";;;#Chennai #Kerala #Takecare #GodBless #chennaifloods #chennairains;"671659917942591488";https://twitter.com/NanbanCreations/status/671659917942591488
DrRamSaran;2015-12-01 17:29;0;1;"A Natural disaster....all the Privates run away...the Lazy/corrupted Govt/Public sectors come for the rescue... #chennairains #ChennaiFloods";Egmore Nungambakkam, India;;#chennairains #ChennaiFloods;"671659871612235776";https://twitter.com/DrRamSaran/status/671659871612235776
PuliArason;2015-12-01 17:29;0;0;"@PuliArason To All --> #chennairains #ChennaiFloods";;@PuliArason;#chennairains #ChennaiFloods;"671659796106371072";https://twitter.com/PuliArason/status/671659796106371072
fabwrite;2015-12-01 17:28;1;0;"OMG! That's @FordIndia under water!!! #chennairains #ChennaiFloods https:// twitter.com/navinnarang/st atus/671655842769342464 ";;@FordIndia;#chennairains #ChennaiFloods;"671659729991536640";https://twitter.com/fabwrite/status/671659729991536640
chetansaini1991;2015-12-01 17:28;4;1;". @SkymetWeather #ChennaiRains #ChennaiFloods https:// twitter.com/rishabkankaliy 1/status/671659214197010432 ";;@SkymetWeather;#ChennaiRains #ChennaiFloods;"671659671120318464";https://twitter.com/chetansaini1991/status/671659671120318464
ChennaiOnline;2015-12-01 17:28;0;0;" .10 : http:// goo.gl/T73QCw #chennairains #ChennaiFloods pic.twitter.com/6oz7ukwXRD";;;#chennairains #ChennaiFloods;"671659571098705920";https://twitter.com/ChennaiOnline/status/671659571098705920
karyotype46;2015-12-01 17:28;0;0;"Seems mobile network completely down in Chennai. Unable to contact my cousin since morning. #ChennaiFloods";;;#ChennaiFloods;"671659508444225536";https://twitter.com/karyotype46/status/671659508444225536
praveenjammy;2015-12-01 17:27;0;0;"It's crazy. I really hope the rain stops. #ChennaiFloods";;;#ChennaiFloods;"671659478693969920";https://twitter.com/praveenjammy/status/671659478693969920
hariharannaidu;2015-12-01 17:27;1;4;"#Palar river back to its shape. #ChennaiFloods pic.twitter.com/NFhqpJTsvN";;;#Palar #ChennaiFloods;"671659460322988032";https://twitter.com/hariharannaidu/status/671659460322988032
hariharannaidu;2015-12-01 17:27;0;2;"Submerged our skirts. #ChennaiFloods pic.twitter.com/y1EHZWcxgW";;;#ChennaiFloods;"671659323206987776";https://twitter.com/hariharannaidu/status/671659323206987776
praveenjammy;2015-12-01 17:26;2;4;"@ChennaiRains madipakkam yeri is full. Might start flooding anytime. #ChennaiFloods pic.twitter.com/0ZT7hGcpnS";;@ChennaiRains;#ChennaiFloods;"671659254684631040";https://twitter.com/praveenjammy/status/671659254684631040
blackrosegal;2015-12-01 17:26;2;0;"Crowd-sourced #Chennai map of flooded areas #ChennaiFloods #ChennaiRains https:// twitter.com/nevinthomas/st atus/671658663438774273 ";;;#Chennai #ChennaiFloods #ChennaiRains;"671659192525045760";https://twitter.com/blackrosegal/status/671659192525045760
tirumalanath_n;2015-12-01 17:26;0;0;"#chennairains #chennaiweather #ChennaiFloods #ChennaiDrowning https:// twitter.com/thenewsminute/ status/671658325348507648 ";;;#chennairains #chennaiweather #ChennaiFloods #ChennaiDrowning;"671659120315883522";https://twitter.com/tirumalanath_n/status/671659120315883522
NidhiNev;2015-12-01 17:26;0;0;"I noticed the #snake too on top. #chennairains #ChennaiFloods https:// twitter.com/nichus2012/sta tus/671655895869161472 ";Egmore Nungambakkam, India;;#snake #chennairains #ChennaiFloods;"671659076451827712";https://twitter.com/NidhiNev/status/671659076451827712
rsreenivaas;2015-12-01 17:25;0;0;"Half yearly exams for government schools in the rain affected areas has been postponed to January first week. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671658998739832832";https://twitter.com/rsreenivaas/status/671658998739832832
respectjaisurya;2015-12-01 17:25;1;1;"Semma rain!! Kottudhu! :/ #chennairains #ChennaiFloods #CHE #ItsInOurBlood #LetsFootball";;;#chennairains #ChennaiFloods #CHE #ItsInOurBlood #LetsFootball;"671658934264967168";https://twitter.com/respectjaisurya/status/671658934264967168
SuryahSG;2015-12-01 17:24;2;2;"@superstarrajini donates Rs.10 Lakhs for #chennairains #ChennaiFloods to Tamil Nadu Chief Minister's Relief Fund. pic.twitter.com/ONCZG87z7n";;@superstarrajini;#chennairains #ChennaiFloods;"671658701606948864";https://twitter.com/SuryahSG/status/671658701606948864
rsreenivaas;2015-12-01 17:24;0;1;"Chennai to chengelpet bus travel is happening only via Poonamallee- Sriperumbudur way due to heavy rain #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671658650901999616";https://twitter.com/rsreenivaas/status/671658650901999616
Abhinaya_Bhoosh;2015-12-01 17:24;0;0;"Chennai is so bad with ths climate repeatedly Hate it Want Fogg and even once in a time flood was rare now its common #ChennaiFloods";;;#ChennaiFloods;"671658645751357440";https://twitter.com/Abhinaya_Bhoosh/status/671658645751357440
suza888;2015-12-01 17:24;37;43;"Itz worse again #chennai looks flooded everywhere !Totally unsafe to step out! Stay indoors & stay safe! #ChennaiFloods #chennairains";;;#chennai #ChennaiFloods #chennairains;"671658563966623744";https://twitter.com/suza888/status/671658563966623744
richestilo;2015-12-01 17:23;0;1;"#ChennaiFloods hope eveyone is fine!!be safe ppl!!";;;#ChennaiFloods;"671658381283713024";https://twitter.com/richestilo/status/671658381283713024
ashishsoni;2015-12-01 17:23;0;1;"Stuck at home. 4 ft of water logging within the apartment #chennairains #ChennaiFloods #chennaiweather";;;#chennairains #ChennaiFloods #chennaiweather;"671658361251762177";https://twitter.com/ashishsoni/status/671658361251762177
chetansaini1991;2015-12-01 17:23;2;1;". @SkymetWeather #ChennaiRains #ChennaiFloods https:// twitter.com/aruun/status/6 71658052618027009 ";;@SkymetWeather;#ChennaiRains #ChennaiFloods;"671658351365754880";https://twitter.com/chetansaini1991/status/671658351365754880
rsreenivaas;2015-12-01 17:23;0;1;"Note - Rockfort express has also been cancelled due to the rain !! #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671658323154878464";https://twitter.com/rsreenivaas/status/671658323154878464
iSinghRohit;2015-12-01 17:23;3;2;". @SkymetWeather Impact of #chenairains and #ChennaiFloods https:// twitter.com/rsreenivaas/st atus/671656482107068416 ";;@SkymetWeather;#chenairains #ChennaiFloods;"671658279232147456";https://twitter.com/iSinghRohit/status/671658279232147456
raja221092;2015-12-01 17:22;0;0;"#chennairains #ChennaiFloods :( https:// twitter.com/bbcweather/sta tus/671646697798418432 ";;;#chennairains #ChennaiFloods;"671658175347613697";https://twitter.com/raja221092/status/671658175347613697
FazilAhamed67;2015-12-01 17:21;1;3;"#chennairains be safe. #ChennaiFloods stay pray may allah forgive us";;;#chennairains #ChennaiFloods;"671657976529158145";https://twitter.com/FazilAhamed67/status/671657976529158145
chetansaini1991;2015-12-01 17:21;0;0;". @SkymetWeather #ChennaiRains #ChennaiFloods https:// twitter.com/rsreenivaas/st atus/671656482107068416 ";;@SkymetWeather;#ChennaiRains #ChennaiFloods;"671657895293902849";https://twitter.com/chetansaini1991/status/671657895293902849
rsreenivaas;2015-12-01 17:20;2;0;"12 trains starting from Egmore have been stopped due to heavy rains !! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671657608755863553";https://twitter.com/rsreenivaas/status/671657608755863553
MiniIdli;2015-12-01 17:18;0;2;"#ChennaiFloods @TimesNow @IndiaToday @ndtv An entire state is drowning. The entire national media is sleeping.";;@TimesNow @IndiaToday @ndtv;#ChennaiFloods;"671657113605660672";https://twitter.com/MiniIdli/status/671657113605660672
Sachin_10Fan;2015-12-01 17:18;0;0;"#chennairains #chennaifloods #chennaiweather Stay safe peoples!!! Dont go out until the rain and flood stops!!! stay @home!!!!";;@home;#chennairains #chennaifloods #chennaiweather;"671657096924950528";https://twitter.com/Sachin_10Fan/status/671657096924950528
rsreenivaas;2015-12-01 17:18;1;1;"Trichy, Salem, karaikudi and mannarkudi trains stopped due to heavy rain ..!! #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671657071117398018";https://twitter.com/rsreenivaas/status/671657071117398018
emceeaarjay;2015-12-01 17:17;134;31;". @SkymetWeather #chennairains Shocking images from #Accenture 's office in #Chennai #ChennaiFloods pic.twitter.com/KytR96o0Hv";;@SkymetWeather;#chennairains #Accenture #Chennai #ChennaiFloods;"671656879114752000";https://twitter.com/emceeaarjay/status/671656879114752000
SreedharanKs;2015-12-01 17:17;1;1;"12 trains from chennai to southern TN cancelled due to flooding in tracks between Tambaram & Chengalpattu #ChennaiFloods";;;#ChennaiFloods;"671656867882405888";https://twitter.com/SreedharanKs/status/671656867882405888
rsreenivaas;2015-12-01 17:17;0;1;"Pondicherry, karaikal, pallavan and pearl city express trains are cancelled today due to heavy rains ..!! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671656860705906688";https://twitter.com/rsreenivaas/status/671656860705906688
ChennaiMazhai;2015-12-01 17:16;0;0;"Chennai - Dindivanam traffic stopped! #chennaifloods #chennaimazhai #chennairains #chennaiweather";;;#chennaifloods #chennaimazhai #chennairains #chennaiweather;"671656725821308928";https://twitter.com/ChennaiMazhai/status/671656725821308928
adarsh_ram85;2015-12-01 17:16;0;0;"#chennaifloods https:// twitter.com/sarpanch__/sta tus/671655590435819520 ";;;#chennaifloods;"671656688278089728";https://twitter.com/adarsh_ram85/status/671656688278089728
allin01place;2015-12-01 17:15;2;1;"Flood alert issued by #chennai collector #chennairains #ChennaiFloods Stay Safe http:// fb.me/4YzpDkbjY";;;#chennai #chennairains #ChennaiFloods;"671656447902617600";https://twitter.com/allin01place/status/671656447902617600
divyark90;2015-12-01 17:15;1;1;"It's almost like Nature Goddess decided to take a shower and walked out leaving it open. #PatheticPlight #chennairains #ChennaiFloods !";;;#PatheticPlight #chennairains #ChennaiFloods;"671656379321421826";https://twitter.com/divyark90/status/671656379321421826
Sriram_92;2015-12-01 17:15;4;1;"#NDRF helpline-044-28414512 #chennairains #ChennaiFloods #rescue #chennairainupdates #chennai";;;#NDRF #chennairains #ChennaiFloods #rescue #chennairainupdates #chennai;"671656309368881152";https://twitter.com/Sriram_92/status/671656309368881152
subbs_93;2015-12-01 17:15;2;1;"Why havent any FM Channel turned to do the need of the hour (Weather and traffic update) ? #ChennaiRains #ChennaiFloods @myradiocity";;@myradiocity;#ChennaiRains #ChennaiFloods;"671656302276313088";https://twitter.com/subbs_93/status/671656302276313088
tirumalanath_n;2015-12-01 17:15;0;0;"#chennaiweather #chennairains #ChennaiFloods https:// twitter.com/scroll_in/stat us/671655739400839170 ";;;#chennaiweather #chennairains #ChennaiFloods;"671656293866704897";https://twitter.com/tirumalanath_n/status/671656293866704897
chennaiweather;2015-12-01 17:14;18;15;"12 Trains canceled from Egmore Station. #chennaifloods";;;#chennaifloods;"671656184026279936";https://twitter.com/chennaiweather/status/671656184026279936
ChennaiMazhai;2015-12-01 17:14;1;0;"Flash News - 12 trains from Chennai Egmore have been cancelled owing to heavy rainfall! #chennaifloods #chennaimazhai #chennairains";;;#chennaifloods #chennaimazhai #chennairains;"671656174412951552";https://twitter.com/ChennaiMazhai/status/671656174412951552
theiakr;2015-12-01 17:14;7;7;"#BayOfBengal #Depressed #chennairains #ChennaiFloods #Chennai #Rain @Ahmedshabbir20 @iQuoteComedy @WhatTheFMemes pic.twitter.com/FN5MsMFbd1";;@Ahmedshabbir20 @iQuoteComedy @WhatTheFMemes;#BayOfBengal #Depressed #chennairains #ChennaiFloods #Chennai #Rain;"671656113511641088";https://twitter.com/theiakr/status/671656113511641088
Wedding_Work;2015-12-01 17:14;1;1;"People who need food, shelter, help, please contact me. I can be of at least some help. #ChennaiRains #ChennaiFloods #StaySafe";;;#ChennaiRains #ChennaiFloods #StaySafe;"671656062806790144";https://twitter.com/Wedding_Work/status/671656062806790144
ImBebo_727;2015-12-01 17:13;0;3;"Hearing that till 8th of December govt have announced holiday for students. Dono how much true that is #ChennaiRains #chennaifloods";;;#ChennaiRains #chennaifloods;"671655933458550784";https://twitter.com/ImBebo_727/status/671655933458550784
ChennaiMazhai;2015-12-01 17:13;0;0;"Chennai - Tirupathi traffic stopped! #chennaifloods #chennaimazhai #chennairains";;;#chennaifloods #chennaimazhai #chennairains;"671655815019761669";https://twitter.com/ChennaiMazhai/status/671655815019761669
senthildravid6b;2015-12-01 17:13;0;0;"Plz share and save the lives of innocent ppl #chennairains #ChennaiFloods pic.twitter.com/wWilQFTY5M";;;#chennairains #ChennaiFloods;"671655787597459456";https://twitter.com/senthildravid6b/status/671655787597459456
MiniIdli;2015-12-01 17:12;0;0;"@adgpi #ChennaiRains #TNRains #ChennaiFloods Chennai and TN need army help!";;@adgpi;#ChennaiRains #TNRains #ChennaiFloods;"671655616700485632";https://twitter.com/MiniIdli/status/671655616700485632
PSPrashantKumar;2015-12-01 17:12;0;0;"It's time to invent powerbanks for laptops too! #ChennaiFloods #workfromhome";;;#ChennaiFloods #workfromhome;"671655515886256132";https://twitter.com/PSPrashantKumar/status/671655515886256132
SadhamHH;2015-12-01 17:10;0;2;"My Dear Chennai Friends..!! Non stop rain. "STAY SAFE" #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671654990528815104";https://twitter.com/SadhamHH/status/671654990528815104
rsreenivaas;2015-12-01 17:09;0;0;"Vandaloor zoo is at verge of getting flooded !! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671654951181946880";https://twitter.com/rsreenivaas/status/671654951181946880
_MediaExpress;2015-12-01 17:09;2;1;"#PRAYFORCHENNAI Dear #NationalMedia ..Its for you #ChennaiFloods #Indians https:// web.facebook.com/yoursmediaexpr ess/photos/a.1582930008654792.1073741828.1582926818655111/1646513255629800/?type=3 pic.twitter.com/qjH0zb5E8j";;;#PRAYFORCHENNAI #NationalMedia #ChennaiFloods #Indians;"671654949084790784";https://twitter.com/_MediaExpress/status/671654949084790784
Harikishore23;2015-12-01 17:09;27;10;"This is how weather forecast looks like for tonight and tomorrow - BBC #chennairains #ChennaiFloods @ChennaiRains pic.twitter.com/s2crr4Sbvc";;@ChennaiRains;#chennairains #ChennaiFloods;"671654923541417984";https://twitter.com/Harikishore23/status/671654923541417984
SadhikBoss;2015-12-01 17:09;0;0;" : #Chennairains #chennairainupdates #chennaifloods";;;#Chennairains #chennairainupdates #chennaifloods;"671654741282127872";https://twitter.com/SadhikBoss/status/671654741282127872
marees_kannan;2015-12-01 17:09;0;0;"#chennairains #chennaiweather #ChennaiFloods pic.twitter.com/siv8UF8XN1";;;#chennairains #chennaiweather #ChennaiFloods;"671654732310548480";https://twitter.com/marees_kannan/status/671654732310548480
prajeesh_;2015-12-01 17:08;0;1;"Best way to spread love at this juncture.. Way to go !! #chennairains #ChennaiFloods #Chennai https:// twitter.com/thechefmonk/st atus/671644235976732673 ";;;#chennairains #ChennaiFloods #Chennai;"671654487598039041";https://twitter.com/prajeesh_/status/671654487598039041
SadhikBoss;2015-12-01 17:07;0;0;" : http:// bit.ly/1YEQnnQ #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671654407117733888";https://twitter.com/SadhikBoss/status/671654407117733888
manojkumar8129;2015-12-01 17:05;0;0;"Schools and colleges will be closed tomorrow for Chennai kanchipuram and thiruvallur #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671653891868463104";https://twitter.com/manojkumar8129/status/671653891868463104
abhiertigibbet;2015-12-01 17:05;0;0;"#chennairains #ChennaiFloods https:// twitter.com/scroll_in/stat us/671646598515040257 ";Chennai, India;;#chennairains #ChennaiFloods;"671653858863480832";https://twitter.com/abhiertigibbet/status/671653858863480832
spthevillain;2015-12-01 17:04;0;0;"Hashtags changing in chennai from #chennairains to #ChennaiFloods You can't stop the nature.";;;#chennairains #ChennaiFloods;"671653658283520000";https://twitter.com/spthevillain/status/671653658283520000
mj_madhavan;2015-12-01 17:04;0;0;"Rain rain go away, come again another day...chennai in spate.. #chennaifloods pic.twitter.com/duPsg8gLyc";;;#chennaifloods;"671653635558739969";https://twitter.com/mj_madhavan/status/671653635558739969
geejeyz;2015-12-01 17:04;3;2;"#Thalaivar #Rajinikanth donated 10 Lakh for #ChennaiFloods !";;;#Thalaivar #Rajinikanth #ChennaiFloods;"671653597461938177";https://twitter.com/geejeyz/status/671653597461938177
prashanthtweet;2015-12-01 17:04;0;0;"#chennairains #ChennaiFloods have started its next round it seems";Lafayette, CA;;#chennairains #ChennaiFloods;"671653575160946689";https://twitter.com/prashanthtweet/status/671653575160946689
SadhikBoss;2015-12-01 17:03;2;2;" ... .. #Chennairains #chennairainupdates #chennaifloods #";;;#Chennairains #chennairainupdates #chennaifloods #;"671653407669686272";https://twitter.com/SadhikBoss/status/671653407669686272
rsreenivaas;2015-12-01 17:01;0;0;"Sembarambakkam, poondi and puzhal overflowing !! #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671652925349826561";https://twitter.com/rsreenivaas/status/671652925349826561
ksrajabe;2015-12-01 17:01;0;0;"Bus swimming in OMR road Hatsoff to Driver!!! He is playing sarathi role !!! chennaiians be safe #ChennaiFloods";;;#ChennaiFloods;"671652916130799616";https://twitter.com/ksrajabe/status/671652916130799616
ChennaiMazhai;2015-12-01 16:59;2;0;"#chennairaintraffic - 5 PM - Moderate traffic from Adyar to Triuvanmiyur stretch! #chennaifloods #chennairains #chennaimazhai";;;#chennairaintraffic #chennaifloods #chennairains #chennaimazhai;"671652432942731264";https://twitter.com/ChennaiMazhai/status/671652432942731264
LokpalJi;2015-12-01 16:59;17;9;"#chennairains #ChennaiFloods Infosys mahindra city food court pic.twitter.com/VOwfldPmKR";;;#chennairains #ChennaiFloods;"671652275933155329";https://twitter.com/LokpalJi/status/671652275933155329
a_aashish_;2015-12-01 16:58;26;2;"Stay Indoors.Be Safe. #ChennaiFloods #chennairains #chennaitraffic pic.twitter.com/8379uMzdVa";;;#ChennaiFloods #chennairains #chennaitraffic;"671652137730838529";https://twitter.com/a_aashish_/status/671652137730838529
sharfu8teen;2015-12-01 16:58;0;0;"@chennaiweather @ChennaiRains pls can any1 tell the status from guindy kathipara till mount road buhari stretch. Please? #ChennaiFloods";;@chennaiweather @ChennaiRains;#ChennaiFloods;"671652124581748736";https://twitter.com/sharfu8teen/status/671652124581748736
rprabu25;2015-12-01 16:58;2;0;"Tamilnadu government announced emergency helpline for all 12 districts 1077,Chennai 1070, Chennai corp 1913.RT#chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671652061298036738";https://twitter.com/rprabu25/status/671652061298036738
balas1966;2015-12-01 16:56;0;0;"#ChennaiFloods hell has broken loose once again in chennai wish all are safe !!";;;#ChennaiFloods;"671651568513511424";https://twitter.com/balas1966/status/671651568513511424
venkimahadevan;2015-12-01 16:56;0;0;"Crater in Major Road As Rain Batters Chennai; Schools Remain Shut#chennairains #ChennaiFloods http://www. ndtv.com/chennai-news/m ajor-road-caves-in-as-rain-batters-chennai-schools-remain-shut-1249627 ";;;#chennairains #ChennaiFloods;"671651558170431489";https://twitter.com/venkimahadevan/status/671651558170431489
RoyalRamesh_007;2015-12-01 16:55;0;0;"#MNC 's should try to safeguard their employees rather Clients.Declaring holiday aftr someone dies is uttar waste #ChennaiFloods";;;#MNC #ChennaiFloods;"671651323746508801";https://twitter.com/RoyalRamesh_007/status/671651323746508801
a_aashish_;2015-12-01 16:55;0;0;"Chennaites say: We used to have holidays in between school Nd now a days kids have school in between holidays.. #ChennaiFloods";;;#ChennaiFloods;"671651301298540545";https://twitter.com/a_aashish_/status/671651301298540545
SuryahSG;2015-12-01 16:55;1;1;"@Olacabs Ola Boats in Chennai in front of a friend's house. #ChennaiFloods #chennairains #chennairainupdates pic.twitter.com/wypko3mRMr";;@Olacabs;#ChennaiFloods #chennairains #chennairainupdates;"671651276862578689";https://twitter.com/SuryahSG/status/671651276862578689
chennaiweather;2015-12-01 16:53;24;17;"GST Road completely flooded. Chennai suburbs under water #chennaifloods";;;#chennaifloods;"671650948830199810";https://twitter.com/chennaiweather/status/671650948830199810
Kabali_Rajini;2015-12-01 16:53;11;17;"Thalaivar @superstarrajini donated 10lakhs to "TN Flood Relief Fund" | @RIAZtheboss #Respect #Kabali #ChennaiFloods pic.twitter.com/cV9y38ZpU3";;@superstarrajini @RIAZtheboss;#Respect #Kabali #ChennaiFloods;"671650903301095424";https://twitter.com/Kabali_Rajini/status/671650903301095424
raghunathan_ps;2015-12-01 16:53;12;4;"People who need food, shelter, help, please contact me. I can be of at least some help. #ChennaiRains #ChennaiFloods #StaySafe";;;#ChennaiRains #ChennaiFloods #StaySafe;"671650866970013696";https://twitter.com/raghunathan_ps/status/671650866970013696
Sriram_92;2015-12-01 16:53;11;3;"Anyone know of any #boat service numbers??? Or know whom to contact to avail boat services near #urapakkam ? #chennairains #ChennaiFloods";;;#boat #urapakkam #chennairains #ChennaiFloods;"671650810644660224";https://twitter.com/Sriram_92/status/671650810644660224
shuvankr;2015-12-01 16:53;4;0;"Happening now #COP21 do watch #climatechange "Chennai airport #chennairains #ChennaiFloods pic.twitter.com/KY9nq7kZJU "";;;#COP21 #climatechange #chennairains #ChennaiFloods;"671650751404371968";https://twitter.com/shuvankr/status/671650751404371968
RoyalRamesh_007;2015-12-01 16:52;0;1;"Is it too important to Satisfy ur Clients by making Your company Employees to work even in very critical conditions #ChennaiFloods @TCS_News";;@TCS_News;#ChennaiFloods;"671650592243126273";https://twitter.com/RoyalRamesh_007/status/671650592243126273
ChennaiMazhai;2015-12-01 16:52;2;0;"#chennairaintraffic - 4:30 PM - Traffic congestion at Nandanam, Teynampet, Porur stretch! #chennaifloods #chennaimazhai #chennairains";;;#chennairaintraffic #chennaifloods #chennaimazhai #chennairains;"671650570973810689";https://twitter.com/ChennaiMazhai/status/671650570973810689
drbrajk;2015-12-01 16:52;1;1;"Tn coastal area including Chennai is again under heavy rain. #chennairains #tnrains #ChennaiFloods #chennaiweather pic.twitter.com/zC1IgBh3Du";;;#chennairains #tnrains #ChennaiFloods #chennaiweather;"671650550023241730";https://twitter.com/drbrajk/status/671650550023241730
TKollywood;2015-12-01 16:52;12;25;"#Respect Sorry If We Missed Someone! #ChennaiRains #ChennaiFloods #AssaultSethu pic.twitter.com/rbvFt9fMEq";;;#Respect #ChennaiRains #ChennaiFloods #AssaultSethu;"671650516678651904";https://twitter.com/TKollywood/status/671650516678651904
azhagi_;2015-12-01 16:52;0;1;"@AmmU_MaanU @arrahman I was taking a dig at people expecting actors/celebs (especially Rajini) to do something for #ChennaiFloods";;@AmmU_MaanU @arrahman;#ChennaiFloods;"671650487809142784";https://twitter.com/azhagi_/status/671650487809142784
gokulganpath;2015-12-01 16:51;4;0;"Avoid traveling through camp road junction velachery main road east tambaram. #chennairains @chennairains #chennaifloods";;@chennairains;#chennairains #chennaifloods;"671650410118057984";https://twitter.com/gokulganpath/status/671650410118057984
